THOR_DATA_VIET_ID,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,AIRCRAFT,TAKEOFFLOCATION,LAT,LONG,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,TIMEOFFTARGET,Year,popup
580162,USMC,11/15/1965,804099,CACTA6570,A4,CHU LAI,16.0286498,108.0549388,UNKNOWN\UNIDENTIFIED,0,903,NA,0,A4,A4,40,35,ESCORT/COVER,3220,2,IN COUNTRY,D,M01214,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PAT852742,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26479346,NONKINETIC,0,0,930,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 903 hours; Weapon Type -  NA"
581014,USMC,11/14/1965,805923,CACTA6570,A4,CHU LAI,16.03001714,108.0231676,UNKNOWN\UNIDENTIFIED,0,1725,NA,0,A4,A4,20,35,ESCORT/COVER,3171,3,IN COUNTRY,E,M01211,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PAT818744,##ABC111222,0409N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26480198,NONKINETIC,0,0,1747,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1725 hours; Weapon Type -  NA"
582262,USMC,11/16/1965,809510,CACTA6570,A4,CHU LAI,16.03061589,108.1333574,UNKNOWN\UNIDENTIFIED,0,1802,NA,0,A4,A4,20,35,ESCORT/COVER,3278,2,IN COUNTRY,E,M01311,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PAT936743,##ABC111222,0359N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26481446,NONKINETIC,0,0,1816,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1802 hours; Weapon Type -  NA"
581775,USMC,11/14/1965,807947,CACTA6570,A4,CHU LAI,16.05478723,108.1853186,UNKNOWN\UNIDENTIFIED,0,1410,NA,0,A4,A4,30,35,ESCORT/COVER,3164,2,IN COUNTRY,D,M01224,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PAT992769,##ABC111222,0459N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26480959,NONKINETIC,0,0,1455,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1410 hours; Weapon Type -  NA"
581509,USMC,11/15/1965,807186,CACTA6570,A4,CHU LAI,16.06298619,108.0563019,UNKNOWN\UNIDENTIFIED,0,1700,NA,0,A4,A4,20,35,ESCORT/COVER,3221,2,IN COUNTRY,D,M01211,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PAT854780,##ABC111222,0359N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26480693,NONKINETIC,0,0,1730,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1700 hours; Weapon Type -  NA"
540297,USAF,11/15/1965,621350,CACTA6570,RF101,TAN SON NHUT,16.06996556,108.241155,AIRFIELD,0,845,NA,0,RF101,RF101,30,20,PHOTO RECCE,2173,1,IN COUNTRY,D,JAIWM0,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,49PBT052785,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26439481,NONKINETIC,0,0,850,1965,"USAF, RF-101, PHOTO RECCE, AIRFIELD, Time on Target - 845 hours; Weapon Type -  NA"
3148107,USMC,11/15/1965,200701,CACTA6570,F4,DANANG,16.11410956,107.9691722,TROOPS,8,850,250LB M-57,272,F4,F4,20,3,AIR INTERDICTION,3852,2,IN COUNTRY,D,M01115,BROKEN,PREBRIEFED TGT,SOUTH VIETNAM,48PZC179837,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,23781350,KINETIC,0,0,901,1965,"USMC, F-4, AIR INTERDICTION, TROOPS, Time on Target - 850 hours; Weapon Type -  250LB M-57"
471025,USMC,11/15/1965,196764,CACTA6570,F4,DANANG,16.11410956,107.9691722,TROOPS,0,850,NA,0,F4,F4,20,3,AIR INTERDICTION,3852,2,IN COUNTRY,D,M01115,NOT OBS,PREBRIEFED TGT,SOUTH VIETNAM,48PZC179837,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26370209,KINETIC,0,0,901,1965,"USMC, F-4, AIR INTERDICTION, TROOPS, Time on Target - 850 hours; Weapon Type -  NA"
3149600,USMC,11/15/1965,274200,CACTA6570,F4,DANANG,16.1192562,107.9234688,TROOPS,8,850,250LB M-57,272,F4,F4,20,3,AIR INTERDICTION,3852,2,IN COUNTRY,D,M01115,BROKEN,PREBRIEFED TGT,SOUTH VIETNAM,48PZC130842,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,23782843,KINETIC,0,0,901,1965,"USMC, F-4, AIR INTERDICTION, TROOPS, Time on Target - 850 hours; Weapon Type -  250LB M-57"
477404,USMC,11/15/1965,241030,CACTA6570,F4,DANANG,16.1192562,107.9234688,TROOPS,0,850,NA,0,F4,F4,20,3,AIR INTERDICTION,3852,2,IN COUNTRY,D,M01115,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,48PZC130842,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26376588,KINETIC,0,0,901,1965,"USMC, F-4, AIR INTERDICTION, TROOPS, Time on Target - 850 hours; Weapon Type -  NA"
3148199,USMC,11/15/1965,200556,CACTA6570,F4,DANANG,16.13627043,107.8676545,TROOPS,15,2145,250LB M-57,272,F4,F4,20,3,AIR INTERDICTION,3847,2,IN COUNTRY,N,M01115,UNDERCAST,GRND FWD AIR CNTL,SOUTH VIETNAM,48PZC070860,##ABC111222,0609N,MISSION: VS - CONTROL_TYPE: GRND FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,23781442,KINETIC,0,0,2155,1965,"USMC, F-4, AIR INTERDICTION, TROOPS, Time on Target - 2145 hours; Weapon Type -  250LB M-57"
3148166,USMC,11/15/1965,198507,CACTA6570,F4,DANANG,16.13627043,107.8676545,TROOPS,16,2225,250LB M-57,272,F4,F4,10,3,AIR INTERDICTION,3861,2,IN COUNTRY,N,M01542,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,48PZC070860,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,23781409,KINETIC,0,0,2230,1965,"USMC, F-4, AIR INTERDICTION, TROOPS, Time on Target - 2225 hours; Weapon Type -  250LB M-57"
476014,USMC,11/15/1965,226138,CACTA6570,F4,DANANG,16.13627043,107.8676545,TROOPS,0,2145,NA,0,F4,F4,20,3,AIR INTERDICTION,3847,2,IN COUNTRY,N,M01115,OVERCAST,GRND FWD AIR CNTL,SOUTH VIETNAM,48PZC070860,##ABC111222,0609N,MISSION: VS - CONTROL_TYPE: GRND FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26375198,KINETIC,0,0,2155,1965,"USMC, F-4, AIR INTERDICTION, TROOPS, Time on Target - 2145 hours; Weapon Type -  NA"
470461,USMC,11/15/1965,194317,CACTA6570,F4,DANANG,16.13627043,107.8676545,TROOPS,0,2225,NA,0,F4,F4,10,3,AIR INTERDICTION,3861,2,IN COUNTRY,N,M01542,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,48PZC070860,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26369645,KINETIC,0,0,2230,1965,"USMC, F-4, AIR INTERDICTION, TROOPS, Time on Target - 2225 hours; Weapon Type -  NA"
581263,USMC,11/15/1965,806541,CACTA6570,A4,CHU LAI,16.15112083,108.0297713,UNKNOWN\UNIDENTIFIED,0,932,NA,0,A4,A4,40,35,ESCORT/COVER,3220,2,IN COUNTRY,D,M01214,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PAT827878,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26480447,NONKINETIC,0,0,940,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 932 hours; Weapon Type -  NA"
552675,USAF,11/15/1965,641956,CACTA6570,RF101,TAN SON NHUT,16.25,106.666666,SEGMENT\TRANS ROUTE,0,1115,NA,0,RF101,RF101,50,20,PHOTO RECCE,2176,2,YANKEE TEIM,D,JAIWM0,SCATTERED,PREBRIEFED TGT,LAOS,161500N1064000E,DDMMSSN DDDMMSSE,1509N,MISSION: YT - CONTROL_TYPE: PREBRIEFED TGT - RTCOR:,XC,26451859,NONKINETIC,0,0,1125,1965,"USAF, RF-101, PHOTO RECCE, SEGMENT\TRANS ROUTE, Time on Target - 1115 hours; Weapon Type -  NA"
2963191,USMC,11/15/1965,32259,CACTA6570,A4,CHU LAI,16.26705935,107.5263459,TROOPS,76,1020,2.75IN HE RKT,18,A4,A4,70,1,STRIKE,3198,4,IN COUNTRY,D,M01311,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD703000,##ABC111222,0509N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23960242,KINETIC,0,0,1040,1965,"USMC, A-4, STRIKE, TROOPS, Time on Target - 1020 hours; Weapon Type -  2.75IN HE RKT"
2964517,USMC,11/15/1965,153813,CACTA6570,A4,CHU LAI,16.26705935,107.5263459,FORD,76,1110,2.75IN HE RKT,18,A4,A4,60,1,STRIKE,3196,4,IN COUNTRY,D,M01311,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD703000,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23961568,KINETIC,0,0,1137,1965,"USMC, A-4, STRIKE, FORD, Time on Target - 1110 hours; Weapon Type -  2.75IN HE RKT"
3157106,USMC,11/15/1965,164365,CACTA6570,A4,CHU LAI,16.26705935,107.5263459,TROOPS,12,1020,500LB GP M-64,561,A4,A4,70,1,STRIKE,3198,4,IN COUNTRY,D,M01311,NOT OBS,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD703000,##ABC111222,0509N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23790349,KINETIC,0,0,1040,1965,"USMC, A-4, STRIKE, TROOPS, Time on Target - 1020 hours; Weapon Type -  500LB GP M-64"
3160996,USMC,11/15/1965,77805,CACTA6570,A4,CHU LAI,16.26705935,107.5263459,FORD,12,1110,500LB GP M-64,561,A4,A4,60,1,STRIKE,3196,4,IN COUNTRY,D,M01311,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD703000,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23794239,KINETIC,0,0,1137,1965,"USMC, A-4, STRIKE, FORD, Time on Target - 1110 hours; Weapon Type -  500LB GP M-64"
2974728,USMC,11/15/1965,131010,CACTA6570,A4,CHU LAI,16.26705935,107.5263459,FORD,3,1110,MK-11/MK-12,57,A4,A4,60,1,STRIKE,3196,4,IN COUNTRY,D,M01311,BROKEN,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD703000,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23971779,KINETIC,0,0,1137,1965,"USMC, A-4, STRIKE, FORD, Time on Target - 1110 hours; Weapon Type -  MK-11/MK-12"
458387,USMC,11/15/1965,65486,CACTA6570,A4,CHU LAI,16.26705935,107.5263459,TROOPS,0,1020,NA,0,A4,A4,70,1,STRIKE,3198,4,IN COUNTRY,D,M01311,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD703000,##ABC111222,0509N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,26357571,KINETIC,0,0,1040,1965,"USMC, A-4, STRIKE, TROOPS, Time on Target - 1020 hours; Weapon Type -  NA"
448807,USMC,11/15/1965,15003,CACTA6570,A4,CHU LAI,16.26705935,107.5263459,FORD,0,1110,NA,0,A4,A4,60,1,STRIKE,3196,4,IN COUNTRY,D,M01311,NOT OBS,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD703000,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,26347991,KINETIC,0,0,1137,1965,"USMC, A-4, STRIKE, FORD, Time on Target - 1110 hours; Weapon Type -  NA"
3148143,USMC,11/16/1965,202548,CACTA6570,F4,DANANG,16.29191003,107.5631436,AREA\DEPOT,6,1443,250LB M-57,272,F4,F4,50,3,AIR INTERDICTION,3875,4,IN COUNTRY,D,M01542,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD742028,##ABC111222,0355H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23781386,KINETIC,0,0,1510,1965,"USMC, F-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1443 hours; Weapon Type -  250LB M-57"
3155542,USMC,11/16/1965,236360,CACTA6570,F4,DANANG,16.29191003,107.5631436,AREA\DEPOT,15,1443,250LB MK-81,260,F4,F4,50,3,AIR INTERDICTION,3875,4,IN COUNTRY,D,M01542,NOT OBS,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD742028,##ABC111222,0355H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23788785,KINETIC,0,0,1510,1965,"USMC, F-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1443 hours; Weapon Type -  250LB MK-81"
3156505,USMC,11/16/1965,203672,CACTA6570,F4,DANANG,16.29191003,107.5631436,AREA\DEPOT,5,1443,250LB MK-81,260,F4,F4,50,3,AIR INTERDICTION,3875,4,IN COUNTRY,D,M01542,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD742028,##ABC111222,0355H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23789748,KINETIC,0,0,1510,1965,"USMC, F-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1443 hours; Weapon Type -  250LB MK-81"
472430,USMC,11/16/1965,203401,CACTA6570,F4,DANANG,16.29191003,107.5631436,AREA\DEPOT,0,1443,NA,0,F4,F4,50,3,AIR INTERDICTION,3875,4,IN COUNTRY,D,M01542,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD742028,##ABC111222,0355H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,26371614,KINETIC,0,0,1510,1965,"USMC, F-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1443 hours; Weapon Type -  NA"
2963575,USMC,11/15/1965,122685,CACTA6570,A4,CHU LAI,16.30856422,107.4539102,UNKNOWN\UNIDENTIFIED,38,1140,2.75IN HE RKT,18,A4,A4,40,1,STRIKE,3216,3,IN COUNTRY,D,M01214,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD625045,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23960626,KINETIC,0,0,1205,1965,"USMC, A-4, STRIKE, UNKNOWN\UNIDENTIFIED, Time on Target - 1140 hours; Weapon Type -  2.75IN HE RKT"
3156940,USMC,11/15/1965,179205,CACTA6570,A4,CHU LAI,16.30856422,107.4539102,TROOPS,18,1040,250LB MK-81,260,A4,A4,50,1,STRIKE,3208,3,IN COUNTRY,D,M01224,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD625045,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23790183,KINETIC,0,0,1049,1965,"USMC, A-4, STRIKE, TROOPS, Time on Target - 1040 hours; Weapon Type -  250LB MK-81"
3154483,USMC,11/15/1965,30683,CACTA6570,A4,CHU LAI,16.30856422,107.4539102,UNKNOWN\UNIDENTIFIED,12,1140,250LB MK-81,260,A4,A4,40,1,STRIKE,3216,3,IN COUNTRY,D,M01214,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD625045,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23787726,KINETIC,0,0,1205,1965,"USMC, A-4, STRIKE, UNKNOWN\UNIDENTIFIED, Time on Target - 1140 hours; Weapon Type -  250LB MK-81"
2974738,USMC,11/15/1965,127724,CACTA6570,A4,CHU LAI,16.30856422,107.4539102,UNKNOWN\UNIDENTIFIED,3,1140,MK-11/MK-12,57,A4,A4,40,1,STRIKE,3216,3,IN COUNTRY,D,M01214,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD625045,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23971789,KINETIC,0,0,1205,1965,"USMC, A-4, STRIKE, UNKNOWN\UNIDENTIFIED, Time on Target - 1140 hours; Weapon Type -  MK-11/MK-12"
450750,USMC,11/15/1965,23260,CACTA6570,A4,CHU LAI,16.30856422,107.4539102,TROOPS,0,1040,NA,0,A4,A4,50,1,STRIKE,3208,3,IN COUNTRY,D,M01224,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD625045,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,26349934,KINETIC,0,0,1049,1965,"USMC, A-4, STRIKE, TROOPS, Time on Target - 1040 hours; Weapon Type -  NA"
449098,USMC,11/15/1965,16253,CACTA6570,A4,CHU LAI,16.30856422,107.4539102,UNKNOWN\UNIDENTIFIED,0,1140,NA,0,A4,A4,40,1,STRIKE,3216,3,IN COUNTRY,D,M01214,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD625045,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,26348282,KINETIC,0,0,1205,1965,"USMC, A-4, STRIKE, UNKNOWN\UNIDENTIFIED, Time on Target - 1140 hours; Weapon Type -  NA"
3162533,USMC,11/16/1965,11001,CACTA6570,A4,CHU LAI,16.31142069,107.6653581,SEGMENT\TRANS ROUTE,16,1435,500LB GP M-64,561,A4,A4,60,1,STRIKE,3271,4,IN COUNTRY,D,M01211,OVERCAST,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD851051,##ABC111222,0259N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,23795776,KINETIC,0,0,1510,1965,"USMC, A-4, STRIKE, SEGMENT\TRANS ROUTE, Time on Target - 1435 hours; Weapon Type -  500LB GP M-64"
2975566,USMC,11/16/1965,32569,CACTA6570,A4,CHU LAI,16.31142069,107.6653581,SEGMENT\TRANS ROUTE,6,1435,MK-11/MK-12,57,A4,A4,60,1,STRIKE,3271,4,IN COUNTRY,D,M01211,BROKEN,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD851051,##ABC111222,0259N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,23972617,KINETIC,0,0,1510,1965,"USMC, A-4, STRIKE, SEGMENT\TRANS ROUTE, Time on Target - 1435 hours; Weapon Type -  MK-11/MK-12"
456114,USMC,11/16/1965,51508,CACTA6570,A4,CHU LAI,16.31142069,107.6653581,SEGMENT\TRANS ROUTE,0,1435,NA,0,A4,A4,60,1,STRIKE,3271,4,IN COUNTRY,D,M01211,NOT OBS,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD851051,##ABC111222,0259N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,26355298,KINETIC,0,0,1510,1965,"USMC, A-4, STRIKE, SEGMENT\TRANS ROUTE, Time on Target - 1435 hours; Weapon Type -  NA"
3148210,USMC,11/16/1965,206773,CACTA6570,F4,DANANG,16.36535942,107.041892,AREA\DEPOT,24,1415,250LB M-57,272,F4,F4,50,3,AIR INTERDICTION,3885,4,IN COUNTRY,D,M01115,NOT OBS,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD184103,##ABC111222,0403R,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,23781453,KINETIC,0,0,1423,1965,"USMC, F-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1415 hours; Weapon Type -  250LB M-57"
470697,USMC,11/16/1965,195329,CACTA6570,F4,DANANG,16.36535942,107.041892,AREA\DEPOT,0,1415,NA,0,F4,F4,50,3,AIR INTERDICTION,3885,4,IN COUNTRY,D,M01115,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48QYD184103,##ABC111222,0403R,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,26369881,KINETIC,0,0,1423,1965,"USMC, F-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1415 hours; Weapon Type -  NA"
2905127,USN,11/16/1965,153774,CACTA6570,A4,BON HOMME RICHARD (CVA-31),16.366666,105.7,BRIDGE,6,1120,1000LB MK-83,985,A4,A4,80,1,STRIKE,31715,4,,D,N09076,CLEAR,ABN FWD AIR CNTL (CRICKET),LAOS,162200N1054200E,DDMMSSN DDDMMSSE,9999N,MISSION: ST - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR:,WC,23902178,KINETIC,0,0,1135,1965,"USN, A-4, STRIKE, BRIDGE, Time on Target - 1120 hours; Weapon Type -  1000LB MK-83"
3149925,USN,11/16/1965,85297,CACTA6570,A4,BON HOMME RICHARD (CVA-31),16.366666,105.7,BRIDGE,6,1120,250LB M-57,272,A4,A4,80,1,STRIKE,31715,4,,D,N09076,SCATTERED,ABN FWD AIR CNTL (CRICKET),LAOS,162200N1054200E,DDMMSSN DDDMMSSE,9999N,MISSION: ST - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR:,WC,23783168,KINETIC,0,0,1135,1965,"USN, A-4, STRIKE, BRIDGE, Time on Target - 1120 hours; Weapon Type -  250LB M-57"
